,Angle,Right Hip X,Right Hip Y,Right Knee X,Right Knee Y,Right Foot X,Right Foot Y
0,177.9949164883054,0.2816751003265381,1.108492136001587,0.3053954243659973,1.6616082191467285,0.3254711627960205,2.379183769226074
1,179.99083223210098,0.29452618956565857,1.1085909605026245,0.3084305226802826,1.655094861984253,0.33408018946647644,2.337991237640381
2,186.99529377040508,0.30659452080726624,1.0913664102554321,0.27677640318870544,1.5248653888702393,0.30116409063339233,2.075810194015503
3,183.96391740977197,0.31595033407211304,1.0820311307907104,0.29403093457221985,1.5713329315185547,0.30655714869499207,2.10430645942688
4,180.3633119460487,0.3263660669326782,1.0468251705169678,0.31927284598350525,1.5779813528060913,0.3275206983089447,2.203199863433838
5,179.10851274537018,0.3311507999897003,1.0431257486343384,0.32822832465171814,1.5827597379684448,0.32865095138549805,2.2338356971740723
6,179.12352054245432,0.3301182985305786,1.0498507022857666,0.3329964578151703,1.61728835105896,0.34012091159820557,2.2354211807250977
7,178.624163566688,0.3262469172477722,1.0743650197982788,0.33074063062667847,1.6497167348861694,0.3264656662940979,2.2901508808135986
8,178.9018920623477,0.3264111876487732,1.0573115348815918,0.32877427339553833,1.6273084878921509,0.32315489649772644,2.254554510116577
9,178.70168117089568,0.325482577085495,1.0574872493743896,0.32929718494415283,1.646072268486023,0.3267682194709778,2.2778053283691406
10,178.5447783256888,0.3245224058628082,1.094871997833252,0.32936573028564453,1.65830397605896,0.32678207755088806,2.2973389625549316
11,177.92294040579773,0.32379740476608276,1.1148967742919922,0.3319818675518036,1.6802260875701904,0.32750728726387024,2.3209502696990967
12,177.94900947821225,0.3285219669342041,1.0684771537780762,0.3377363085746765,1.661356806755066,0.3341875374317169,2.3019683361053467
13,178.09348611667926,0.3287757933139801,1.0319311618804932,0.33649519085884094,1.6083823442459106,0.3340429365634918,2.2406458854675293
14,179.72443176783915,0.3280753195285797,0.965598464012146,0.32500332593917847,1.5065834522247314,0.33516642451286316,2.1324448585510254
15,248.8775447860497,0.3190244138240814,0.7635993361473083,0.2384202927350998,1.1348050832748413,0.39076679944992065,1.3328884840011597
16,230.163514869867,0.32176870107650757,0.5277844071388245,0.26203620433807373,0.8185438513755798,0.33171576261520386,1.194237232208252
17,190.67521954083705,0.3263612687587738,0.4766901731491089,0.34995874762535095,0.8084118366241455,0.3721936345100403,1.21128249168396
18,185.66783568625078,0.33453530073165894,0.47448107600212097,0.3576563894748688,0.7987398505210876,0.3839934170246124,1.2529538869857788
19,181.58049845859784,0.3351777493953705,0.4243380129337311,0.36249303817749023,0.7292372584342957,0.3930695652961731,1.2203811407089233
20,184.59739856139817,0.34238317608833313,0.43059492111206055,0.3622359037399292,0.7115565538406372,0.4453263282775879,1.163834810256958
21,180.55186659770922,0.3923846483230591,0.4085507392883301,0.39589208364486694,0.6866937279701233,0.46239209175109863,0.935410737991333
22,175.4015212464814,0.4144867956638336,0.33705347776412964,0.42714399099349976,0.6029127836227417,0.4866775572299957,0.8425794243812561
23,177.63264173421337,0.40698856115341187,0.18753986060619354,0.4145737588405609,0.5205205082893372,0.45966315269470215,0.8383142352104187
24,177.37696580618075,0.39482587575912476,0.10499469935894012,0.4079263210296631,0.4518600404262543,0.46538931131362915,0.8293896317481995
25,171.9428952308449,0.3981025218963623,0.2683660387992859,0.4190084934234619,0.5161786675453186,0.4745636582374573,0.8352128863334656
26,174.79834741942133,0.4185856282711029,0.29664990305900574,0.42820388078689575,0.5275667309761047,0.4764952063560486,0.8120319843292236
27,173.91102801144837,0.40801143646240234,0.2549695670604706,0.4241274297237396,0.4950418770313263,0.4682719111442566,0.8437600135803223
28,171.9879990158722,0.403963565826416,0.1433011293411255,0.42855849862098694,0.4678550660610199,0.46452754735946655,0.8447438478469849
29,171.79497522512824,0.41403403878211975,0.10028012841939926,0.4340967535972595,0.4699811339378357,0.4620531499385834,0.8431022763252258
30,171.00750270943396,0.4224783778190613,0.09681453555822372,0.44539347290992737,0.43056777119636536,0.4684678614139557,0.804908812046051
31,171.19117015292895,0.4253588318824768,0.09448103606700897,0.4527624547481537,0.4096485674381256,0.4855527877807617,0.7562499046325684
32,172.18068993459914,0.42078056931495667,0.057544831186532974,0.4510469436645508,0.38362571597099304,0.4882148802280426,0.743361234664917
33,170.33475466035398,0.41839948296546936,0.08798684179782867,0.45649510622024536,0.41843387484550476,0.4991479814052582,0.7443101406097412
34,171.26800981802987,0.4331648349761963,0.12350321561098099,0.46330007910728455,0.4217055141925812,0.5009703040122986,0.7509123682975769
35,169.22299229280304,0.4290851950645447,0.13560941815376282,0.46548500657081604,0.42834365367889404,0.5024853944778442,0.761808454990387
36,168.17597305899187,0.42669373750686646,0.14195376634597778,0.4667862057685852,0.4263043999671936,0.5016983151435852,0.7623168230056763
37,168.64459489707036,0.4375331997871399,0.170461043715477,0.46958422660827637,0.43065354228019714,0.5013178586959839,0.7566285133361816
38,167.84951752691484,0.44219809770584106,0.1963762491941452,0.47165918350219727,0.4349229633808136,0.5025202035903931,0.7541753053665161
39,167.11531042910448,0.4423952102661133,0.23428185284137726,0.4706304967403412,0.44367358088493347,0.5036433935165405,0.7559677958488464
40,166.82087818064696,0.4395907521247864,0.2403724640607834,0.46890243887901306,0.4447139799594879,0.5036240816116333,0.7577404379844666
41,166.4103852033298,0.4381331503391266,0.2533278167247772,0.46790337562561035,0.4505866467952728,0.5043621063232422,0.7591309547424316
42,161.88384940116586,0.42903193831443787,0.26939985156059265,0.4711082875728607,0.4570077657699585,0.504041314125061,0.7587396502494812
43,150.1286672125608,0.41988515853881836,0.2919725775718689,0.48822981119155884,0.4736064374446869,0.5039648413658142,0.7590769529342651
44,144.0539978173947,0.4193663001060486,0.327511191368103,0.4930310845375061,0.4813263416290283,0.5045892596244812,0.7598073482513428
45,130.91149301282792,0.41779693961143494,0.36876174807548523,0.5032256841659546,0.4846947491168976,0.5051068663597107,0.7598826885223389
46,119.33115440837021,0.4170701503753662,0.3980032205581665,0.5088354349136353,0.48346179723739624,0.506149411201477,0.7593865990638733
47,112.5829400249231,0.4122423529624939,0.4082406461238861,0.5119079947471619,0.48307591676712036,0.507307767868042,0.7581925988197327
48,113.43632965415458,0.40531545877456665,0.4013424217700958,0.5104207396507263,0.48174619674682617,0.5074437260627747,0.7584366798400879
49,120.86022669521266,0.4034603238105774,0.3730367422103882,0.5093058943748474,0.47630056738853455,0.507210373878479,0.7554674744606018
50,128.239886398894,0.4063172936439514,0.3496866822242737,0.5064429640769958,0.4730445444583893,0.5069829821586609,0.7533450722694397
51,144.9829593561592,0.4100172519683838,0.2801397442817688,0.49668222665786743,0.46954798698425293,0.506718099117279,0.753747284412384
52,160.85779049656685,0.4252634048461914,0.2341751903295517,0.47741279006004333,0.4692833423614502,0.5058605074882507,0.7550390362739563
53,166.1975358205558,0.4246571958065033,0.24962861835956573,0.46414774656295776,0.4689052104949951,0.5046213865280151,0.7565901875495911
54,171.30658115973188,0.4433952271938324,0.2361670583486557,0.46359390020370483,0.46764111518859863,0.5002695322036743,0.7570767998695374
55,169.74677000280272,0.4419538974761963,0.2459627091884613,0.4649057388305664,0.4673078656196594,0.4975154399871826,0.7567994594573975
56,169.494574574824,0.44132041931152344,0.23447534441947937,0.46507349610328674,0.46536991000175476,0.4979359209537506,0.7556232810020447
57,169.09518518973908,0.4456218183040619,0.23681536316871643,0.46770167350769043,0.47229087352752686,0.4982558786869049,0.7556897401809692
58,169.511130599839,0.4475156366825104,0.22725999355316162,0.4678163528442383,0.47510507702827454,0.49843207001686096,0.7565687298774719
59,170.07746346344345,0.4443538188934326,0.22887510061264038,0.46497994661331177,0.4805791676044464,0.499683678150177,0.7568212151527405
60,171.26478770110617,0.44709721207618713,0.2248615026473999,0.4641047418117523,0.4753890633583069,0.5007196068763733,0.758331835269928
61,170.48679568518267,0.4456336498260498,0.22588342428207397,0.4649945795536041,0.4752393066883087,0.5009387731552124,0.7594403028488159
62,167.22032077852737,0.43913406133651733,0.23433874547481537,0.46839088201522827,0.4751432538032532,0.5013875961303711,0.7583222389221191
63,158.54184420651237,0.434209406375885,0.23573820292949677,0.48464345932006836,0.4743531048297882,0.5015065670013428,0.7583245038986206
64,150.50026299758852,0.4242687225341797,0.25938528776168823,0.4946635365486145,0.47310590744018555,0.5016745328903198,0.7562894225120544
65,136.41662115747687,0.4129257798194885,0.3089587092399597,0.5085318684577942,0.47303107380867004,0.5023511648178101,0.7452238202095032
66,131.58598903996676,0.40882986783981323,0.337959349155426,0.5075974464416504,0.4782048165798187,0.5042571425437927,0.7505401372909546
67,123.02861148620357,0.40645140409469604,0.37039825320243835,0.5119646787643433,0.485262006521225,0.5063358545303345,0.7479411363601685
68,114.63108383236437,0.4026932120323181,0.3945280611515045,0.5132521390914917,0.4846890866756439,0.507694661617279,0.7485218644142151
69,105.32149465914225,0.39995628595352173,0.4108341932296753,0.5175561904907227,0.47971412539482117,0.5082653760910034,0.7501258254051208
70,104.72358728913106,0.3971949815750122,0.41120609641075134,0.5173615217208862,0.4796268343925476,0.5088116526603699,0.7513570189476013
71,111.25419523453972,0.39629897475242615,0.39904144406318665,0.5137379169464111,0.48290854692459106,0.5094279646873474,0.7514128088951111
72,112.87817208130582,0.39844924211502075,0.3973425626754761,0.5118628144264221,0.4820023477077484,0.5093408823013306,0.7515780925750732
73,136.89335215040344,0.40059980750083923,0.3072672486305237,0.504101574420929,0.48044344782829285,0.5092194676399231,0.7506877183914185
74,157.2665451269919,0.4029448926448822,0.2447739541530609,0.47341102361679077,0.4698154926300049,0.507430374622345,0.7534149885177612
75,165.99534554400736,0.4202142357826233,0.23069508373737335,0.46401292085647583,0.463034063577652,0.5039170980453491,0.753477931022644
76,166.10077059678534,0.4225384593009949,0.2221618890762329,0.4652019441127777,0.4636838138103485,0.5019744634628296,0.7586519122123718
77,169.70726696396167,0.4415555000305176,0.21762427687644958,0.46586209535598755,0.46303409337997437,0.5021864175796509,0.7604809999465942
78,168.08380834580697,0.439385324716568,0.22689659893512726,0.46644553542137146,0.4637381136417389,0.5015622973442078,0.7606817483901978
79,168.33131086646682,0.44150909781455994,0.21651503443717957,0.46767860651016235,0.4642702639102936,0.501152515411377,0.7606514096260071
80,169.8882150056493,0.453230619430542,0.2151680439710617,0.4702441692352295,0.4682053327560425,0.501488208770752,0.7605971693992615
81,170.13929939481383,0.45752906799316406,0.2217344492673874,0.4715995788574219,0.46901971101760864,0.5015470385551453,0.7605059146881104
82,169.3062720859289,0.45473307371139526,0.21993973851203918,0.47245797514915466,0.4717770516872406,0.5034086108207703,0.7606543898582458
83,169.51501810794815,0.4555200934410095,0.22519506514072418,0.47263437509536743,0.47975319623947144,0.5060364007949829,0.7598115801811218
84,166.8905026621268,0.44438987970352173,0.2280159592628479,0.4730244576931,0.48329958319664,0.5060094594955444,0.7596988081932068
85,159.9663648912036,0.4314059615135193,0.22799114882946014,0.4822947382926941,0.47685229778289795,0.5053043365478516,0.7579643130302429
86,150.58078194445577,0.42361587285995483,0.25861045718193054,0.4959425926208496,0.47677910327911377,0.5052868127822876,0.7526423931121826
87,133.9043695553507,0.4121549725532532,0.32198360562324524,0.5107474327087402,0.4805888831615448,0.5054348111152649,0.7498181462287903
88,125.18680239652657,0.4084874987602234,0.35506197810173035,0.5142531394958496,0.48040252923965454,0.5050430297851562,0.7429158687591553
89,115.4719254824922,0.4024484157562256,0.38322627544403076,0.5160454511642456,0.48010390996932983,0.5050910711288452,0.7432618141174316
90,109.92694751645101,0.40017595887184143,0.3994264304637909,0.5161203145980835,0.47992876172065735,0.5072878003120422,0.748439610004425
91,105.80775689528447,0.39909061789512634,0.40535086393356323,0.5185858011245728,0.4767628014087677,0.5085053443908691,0.7492085695266724
92,106.80491810035294,0.3978007435798645,0.40489882230758667,0.5176254510879517,0.4786704182624817,0.509445071220398,0.7505795955657959
93,109.4228611656441,0.39763298630714417,0.399567574262619,0.516728401184082,0.4800850450992584,0.5105718374252319,0.7503023743629456
94,115.20410342086954,0.39803028106689453,0.3833371102809906,0.5149087309837341,0.479432076215744,0.5104478597640991,0.7503258585929871
95,120.80409962433436,0.39961788058280945,0.3598176836967468,0.5148273706436157,0.47433048486709595,0.5096292495727539,0.74714195728302
96,138.43540781526897,0.4050099849700928,0.297555536031723,0.5047442317008972,0.47391027212142944,0.5066203474998474,0.7478135228157043
97,155.06507512035705,0.41604915261268616,0.24154222011566162,0.48583370447158813,0.4712311923503876,0.5061957240104675,0.7493448853492737
98,164.56542176980633,0.43140238523483276,0.2169722020626068,0.4740475118160248,0.46540477871894836,0.5061406493186951,0.7551736831665039
99,167.45692045113228,0.4321155548095703,0.2097546011209488,0.46711087226867676,0.4602910876274109,0.5031794309616089,0.7563410997390747
100,169.84890907831092,0.4441494047641754,0.21059150993824005,0.4677553176879883,0.456818550825119,0.501963198184967,0.7586240768432617
101,170.1138947153503,0.45076417922973633,0.22201406955718994,0.4692997932434082,0.4577026069164276,0.5022794008255005,0.7585670351982117
102,172.90893536762832,0.4548557698726654,0.22864852845668793,0.46533042192459106,0.4583705961704254,0.5024099946022034,0.7583642601966858
103,172.9978577637934,0.45662006735801697,0.22780969738960266,0.46611422300338745,0.4592714011669159,0.5036308765411377,0.7583078742027283
104,171.6570736600034,0.4556010663509369,0.22458121180534363,0.4685684144496918,0.4599342346191406,0.5051208138465881,0.7583869099617004
105,170.6205556408841,0.4511484205722809,0.22581560909748077,0.4687372148036957,0.4654077887535095,0.5056232213973999,0.7623535394668579
106,167.14776076182406,0.44825035333633423,0.2299530804157257,0.474738746881485,0.4690704643726349,0.5063329339027405,0.7626657485961914
107,158.1583928038114,0.4390369951725006,0.2348860800266266,0.48972105979919434,0.46928486227989197,0.5062366724014282,0.7592077255249023
108,145.58210049839005,0.42545777559280396,0.2838727533817291,0.5026998519897461,0.4706416130065918,0.5063694715499878,0.7585344910621643
109,132.05127343357296,0.41985177993774414,0.33072569966316223,0.5136623978614807,0.4716222584247589,0.505460798740387,0.7581486105918884
110,127.02017872056342,0.4161950945854187,0.3593028485774994,0.512695848941803,0.48075437545776367,0.5055721998214722,0.7581242322921753
111,116.4255103876481,0.41159647703170776,0.38007161021232605,0.5202757716178894,0.47988593578338623,0.5057600140571594,0.7573187947273254
112,111.98649627261236,0.4072634279727936,0.3915014863014221,0.5211662650108337,0.4808676838874817,0.5070109367370605,0.7574293613433838
113,113.43724239750888,0.40390244126319885,0.38488906621932983,0.5207643508911133,0.4806838035583496,0.5077272653579712,0.7568053603172302
114,121.46354140071988,0.40568670630455017,0.36276155710220337,0.5169333219528198,0.4803297221660614,0.5070739388465881,0.7567977905273438
115,135.50606132028824,0.4082103371620178,0.3140037953853607,0.5082825422286987,0.4790836274623871,0.5056885480880737,0.7568158507347107
116,161.64262940080044,0.4158576428890228,0.2375466227531433,0.4694819450378418,0.4642306864261627,0.5028242468833923,0.7575669884681702
117,168.42522080412968,0.42208775877952576,0.23170630633831024,0.4570690989494324,0.4623025357723236,0.468698114156723,0.7673473954200745
118,174.79397061210722,0.4222105145454407,0.22679775953292847,0.44435223937034607,0.47018399834632874,0.4706328809261322,0.7715337872505188
119,177.01940227527237,0.41454869508743286,0.24301032721996307,0.4356761574745178,0.48002979159355164,0.46793514490127563,0.7734864354133606
120,176.1649556417982,0.4002781808376312,0.2218385636806488,0.4306310713291168,0.47115644812583923,0.4710482060909271,0.7796311378479004
121,181.9141302611602,0.40331870317459106,0.22543472051620483,0.42588767409324646,0.492803692817688,0.46266722679138184,0.7778981328010559
122,186.36645544303764,0.4036351144313812,0.24061065912246704,0.42300763726234436,0.5202009081840515,0.46152210235595703,0.7793757319450378
123,194.66313661880685,0.40460070967674255,0.28353431820869446,0.4183230996131897,0.5835875868797302,0.4548051357269287,0.8211193680763245
124,185.98494383781733,0.4073822498321533,0.3058985769748688,0.41203755140304565,0.6042163372039795,0.4547159671783447,0.9375088810920715
125,172.91462759363284,0.49796852469444275,0.3299219310283661,0.48801082372665405,0.6688094735145569,0.472500741481781,0.9491972923278809
126,186.13974474500694,0.4214610159397125,0.3321363925933838,0.40324217081069946,0.6808302998542786,0.4097241759300232,1.1407579183578491
127,184.45342639444198,0.3724074959754944,0.3508877456188202,0.384159117937088,0.7386041283607483,0.41672396659851074,1.2184607982635498
128,179.96601002190803,0.3476719558238983,0.4261467754840851,0.38312891125679016,0.7518290281295776,0.3982398509979248,1.1550596952438354
129,180.7530608589318,0.35128873586654663,0.46767866611480713,0.38919275999069214,0.8142274618148804,0.40573805570602417,1.2043981552124023
130,183.81001844164464,0.33031582832336426,0.421761691570282,0.3597164452075958,0.7708972692489624,0.3988134264945984,1.1791547536849976
131,184.75507108805516,0.3241204619407654,0.44329315423965454,0.3591654896736145,0.7825307846069336,0.3937416672706604,1.1713413000106812
132,181.06321028681327,0.3215826749801636,0.44041314721107483,0.3558867573738098,0.7563062906265259,0.39309340715408325,1.156459093093872
133,178.95790157122778,0.31905990839004517,0.42295700311660767,0.36356914043426514,0.7619051337242126,0.4024284780025482,1.1748805046081543
134,178.5015301334728,0.32949021458625793,0.413957804441452,0.37130552530288696,0.8117565512657166,0.4043312966823578,1.2724531888961792
135,181.9963711522967,0.33685174584388733,0.4105255901813507,0.3624769151210785,0.795479416847229,0.40764451026916504,1.2878659963607788
